,text_entry,label,tokenized_text
1532,resting comfortably looking forward getting back work,0,"[1, 4608, 1404, 869, 2481, 785, 350, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1533,employee leaves company within duration cover money invested ensure commitment returned company,0,"[1619, 1, 3, 569, 1846, 566, 1180, 1193, 1007, 1228, 1969, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1534,2008 kemira recorded revenue approximately eur 28 billion staff 9400,0,"[16, 384, 971, 191, 119, 2, 460, 128, 323, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1535,accordance terms conditions alma media 2006 option program share subscription price 2006a option rights eur 488 per share book countervalue eur 060 per share,0,"[1033, 337, 878, 319, 103, 31, 241, 284, 25, 540, 105, 1, 241, 173, 2, 1, 45, 25, 1116, 1, 2, 1, 45, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1536,addition supplying new headbox modern sizing coating unit vaahto group provide erection supervision training startup services,0,"[235, 2280, 18, 3069, 1181, 1, 2575, 76, 626, 12, 274, 1, 2754, 1141, 1702, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1537,finland martela offers comprehensive service cover entire process change initial inventory design removal maintenance,0,"[11, 1571, 550, 1322, 56, 566, 616, 222, 660, 1418, 3022, 160, 2336, 314, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1538,finland corresponding service alma media etuovicom finland popular best known nationwide online service home property sales,0,"[11, 53, 56, 319, 103, 1, 11, 1386, 740, 991, 2943, 423, 56, 692, 544, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1539,penttilñ vision important reason transaction russia,0,"[1, 3488, 771, 2344, 184, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1540,recent months capman taken significant steps simplify operations ceo lennart simonsen said,1,"[1064, 134, 260, 960, 237, 1, 3715, 36, 96, 1, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1541,stead based soft drink usual teho energy drink made fresh water,0,"[1, 139, 1952, 2539, 1, 1, 174, 2539, 178, 1830, 442, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1542,baltics merger businesses two expected completed early 2008,0,"[3298, 1083, 593, 84, 94, 233, 874, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1543,next years ict sector share electricity consumption raised increase popularity smartphones,0,"[286, 176, 2061, 195, 25, 775, 935, 851, 64, 1, 2781, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1544,video marimekko design manager noora niiininoski explains brands natural fit timeless style,0,"[571, 552, 160, 468, 1, 1, 3127, 534, 581, 4362, 1, 3647, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1545,also confirmed earnings guidance whole 2009 issued report whole 2008,0,"[26, 1454, 181, 1600, 395, 14, 408, 136, 395, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1546,also strong assets electronic media employing 18500 increase 9 percent last year,1,"[26, 377, 664, 564, 103, 2531, 1, 64, 167, 48, 88, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1547,handpainted resin real 140 trebles 75cm long 25cm deep top bottom middle hook,0,"[1, 1, 298, 1483, 1, 1, 495, 1, 4546, 1142, 3276, 1566, 1821, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1548,part development worldclass magnetite deposit karara known potential 30 million metric tons annual processing magnetite estimated 30year life,0,"[81, 78, 3445, 4089, 4538, 1, 991, 854, 142, 8, 1, 841, 120, 356, 4089, 171, 1, 585, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1549,last smartphone running maemo 5 replaced meego joint project nokia intel open source community,0,"[88, 1370, 1729, 1, 109, 3818, 2021, 407, 92, 39, 1810, 911, 1261, 1632, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1550,makes wide range mobile devices services software enable people experience music navigation video television imaging games business mobility,0,"[583, 1130, 273, 41, 388, 27, 101, 563, 122, 562, 764, 1082, 571, 3594, 1, 1426, 19, 1399, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1551,offers advanced machinery maintenance process development services pulp paper industry northern china,0,"[550, 1331, 197, 314, 222, 78, 27, 355, 87, 83, 724, 175, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1552,operates three distinct brands united supermarkets market street united supermercado,0,"[519, 265, 1, 534, 795, 2755, 28, 962, 795, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1553,area highly valued land already built,0,"[125, 2066, 1135, 1412, 261, 392, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1554,kaido kaare general director atria eesti says company investments upgrade pig farms surpass eek 150mn eur 959 mn usd 1419 mn past years,1,"[1, 1, 268, 225, 535, 1446, 201, 3, 385, 1136, 1, 3118, 3631, 1620, 1, 2, 1, 5, 112, 1, 5, 1171, 176, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1555,kaukopartio oy acquired specialized knowledge far eastern operations industrial sourcing services core competence,0,"[1, 70, 272, 3685, 2437, 1004, 776, 36, 192, 2295, 27, 782, 2131, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1556,kaupthing bank publish annual results 2007 markets open thursday 31 january,0,"[1090, 47, 1067, 120, 325, 21, 114, 911, 573, 372, 156, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1557,london afx uk european brokers recommendations issued today collated afx news range market sources,0,"[611, 439, 444, 409, 4692, 2340, 408, 35, 1, 439, 123, 273, 28, 2296, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1558,london icis tikkurila completed sale powder coatings business finnish industrial coatings firm teknos group finlandbased decorative paints company said wednesday,0,"[611, 2462, 484, 233, 189, 1992, 1231, 19, 6, 192, 1231, 343, 1, 12, 773, 4548, 1275, 3, 4, 441, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1559,fine print,0,"[1095, 2359, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1560,master business administration mba,0,"[2023, 19, 624, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1561,martela front runner providing innovative solutions customer service martela designs supplies interior solutions working environments public spaces,0,"[1571, 1829, 1, 578, 1195, 55, 269, 56, 1571, 1104, 1364, 2452, 55, 668, 2527, 489, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1562,80 special events three counties four months hosted library system nine branch libraries,0,"[538, 892, 2515, 265, 1, 387, 134, 1, 2991, 121, 208, 1234, 4126, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1563,ms laakso responsible hkscan hr functions development group smarket areas,0,"[2951, 1, 636, 997, 1, 1301, 78, 12, 1, 393, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1564,netcom expects complete turbo 3g deployment areas year,0,"[1, 186, 698, 1, 1036, 1624, 393, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1565,new delhi july 17 sahlberg teppo kallio timo mustonen tuomas real oyj espoo finland developed novel markings methods producing,0,"[18, 3197, 328, 320, 1, 1, 4189, 1684, 1, 3538, 298, 22, 615, 11, 226, 1557, 1, 2959, 1071, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1566,nokia siemens networks provides mobile fixed network infrastructure communications networks service platforms well professional services operators service providers,0,"[39, 635, 230, 326, 41, 561, 143, 452, 258, 230, 56, 3922, 62, 1750, 27, 448, 56, 1167, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1567,nokia continue invest future development qt benefit users commercial lgpl,1,"[39, 270, 554, 386, 78, 2860, 4735, 627, 436, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1568,nokian tyres tyres considered genuine winter tyres russia,0,"[983, 954, 954, 2570, 3086, 2222, 954, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1569,shares 29659239 held company group companies number outstanding shares voting rights attached shares thus amounts 322705218,0,"[29, 1, 455, 3, 12, 50, 115, 1391, 29, 334, 173, 2608, 29, 1257, 1025, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1570,hand finnish sawmills production decreased even,-1,"[1200, 6, 3770, 44, 95, 1214, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1571,one installed elevators doubledeck elevator enables efficient use building core space,1,"[77, 1293, 1100, 1, 3159, 617, 1008, 145, 79, 782, 674, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1572,one opportunities would bring baltic meat processing rakvere like processing concentrated vantaa meatpacking unit finland paper wrote,0,"[77, 1555, 73, 827, 210, 649, 356, 3860, 915, 356, 1, 953, 1, 76, 11, 87, 2219, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1573,outotec scope delivery covers engineering supply special equipment services calcination plant two circulating fluid bed calciners,0,"[492, 1523, 389, 533, 158, 162, 892, 89, 27, 4676, 54, 84, 3244, 4357, 3293, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1574,outotec scope delivery includes design basic engineering supply proprietary equipment sinter plant grate area 496 square meters,0,"[492, 1523, 389, 153, 160, 2602, 158, 162, 2867, 89, 2790, 54, 1, 125, 4906, 576, 1781, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1575,participants book discussions special events visitors car dealership eligible enter drawing 2005 silver fourdoor altima,0,"[1551, 1116, 3181, 892, 2515, 1920, 1464, 1, 4472, 1215, 1, 63, 3717, 1, 3331, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1576,peigs become part sardus latta maltider light meals unit,0,"[1, 594, 81, 1, 1, 1, 1189, 4075, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1577,pharmaceuticals belgium brandnew market analysis gives clear overview actual situation future outlook pharmaceutical market belgium,0,"[976, 1326, 1233, 28, 480, 922, 937, 1276, 948, 308, 386, 646, 467, 28, 1326, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1578,pharmaceuticals czech republic brandnew market analysis gives clear overview actual situation future outlook pharmaceutical market czech republic,0,"[976, 822, 902, 1233, 28, 480, 922, 937, 1276, 948, 308, 386, 646, 467, 28, 822, 902, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1579,pharmaceuticals italy brandnew market analysis gives clear overview actual situation future outlook pharmaceutical market italy,0,"[976, 995, 1233, 28, 480, 922, 937, 1276, 948, 308, 386, 646, 467, 28, 995, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1580,pharmaceuticals netherlands brandnew market analysis gives clear overview actual situation future outlook pharmaceutical market netherlands,0,"[976, 1080, 1233, 28, 480, 922, 937, 1276, 948, 308, 386, 646, 467, 28, 1080, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1581,pharmaceuticals poland brandnew market analysis gives clear overview actual situation future outlook pharmaceutical market poland,0,"[976, 545, 1233, 28, 480, 922, 937, 1276, 948, 308, 386, 646, 467, 28, 545, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1582,pharmaceuticals spain brandnew market analysis gives clear overview actual situation future outlook pharmaceutical market spain,0,"[976, 1706, 1233, 28, 480, 922, 937, 1276, 948, 308, 386, 646, 467, 28, 1706, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1583,product coverage baked goods biscuits breakfast cereals data coverage market sizes historic forecasts company shares brand shares distribution data,0,"[150, 2561, 1, 772, 1, 1, 1, 124, 2561, 28, 2302, 2468, 926, 3, 29, 437, 29, 256, 124, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1584,pulkovo park ready 2016 first stage 23000 sq finished first quarter 2010,0,"[2863, 644, 1381, 4986, 30, 1951, 1, 512, 4365, 30, 23, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1585,quality chargers chargz brand sold selected retail stores sales locations worldwide,0,"[515, 1873, 1, 437, 378, 897, 253, 575, 7, 1087, 746, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1586,rapala vmc corporation rapala leading fishing tackle sporting goods manufacturer distributor main owner peltonen 80 shareholding,0,"[465, 1132, 46, 465, 267, 1003, 1939, 3675, 772, 190, 1449, 428, 609, 3944, 538, 2796, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1587,remote phone management demonstrates sysopen digia unique endtoend offering operators handset manufacturers enterprise customers,0,"[2337, 229, 82, 3194, 1147, 695, 2722, 2099, 424, 448, 557, 987, 818, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1588,renzo piano building design wonderful addition london skyline says noud veeger evp area director central north europe kone,1,"[1, 1, 79, 160, 1, 235, 611, 1, 201, 1, 1, 4415, 125, 225, 391, 300, 213, 586, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1589,reporting accordance merged business operations start january 1 2011,0,"[678, 1033, 1782, 19, 36, 185, 156, 80, 106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1590,rushydro agreement transfer stakes oesk five ercs trust management inter rao,0,"[1, 60, 419, 1950, 1, 694, 1, 2251, 82, 1, 3857, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1591,russia wants utilise huge forest reserves different way done far,0,"[85, 1495, 1, 2063, 364, 2836, 505, 625, 1849, 1004, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1592,ruukki restructuring commercial industrial construction operations pursuit permanent improvements whilst adjusting operations market conditions,0,"[216, 604, 436, 192, 58, 36, 1, 1549, 2459, 3458, 4834, 36, 28, 878, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1593,already good position technical building services market ostrobothnia,0,"[261, 498, 299, 749, 79, 27, 28, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1594,group loyal customer magazine yhteishyvñ came second 1629000 readers sanoma corporation daily newspaper helsingin sanomat third 1097000 readers,0,"[12, 2420, 269, 650, 1, 826, 91, 1, 1536, 399, 46, 781, 984, 4282, 1263, 107, 1, 1536, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1595,scopi chief business excellence officer eng,0,"[1, 477, 19, 4411, 982, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1596,seppala transferred sale greater extent last year february reflected january sales figures,0,"[1958, 1050, 189, 4303, 1, 88, 17, 205, 3843, 156, 7, 1433, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1597,stora enso oyj said friday sell north american unit newpage deal valued euro1 82 billion us 252 million,0,"[214, 243, 22, 4, 316, 215, 300, 1026, 76, 2389, 100, 1135, 3137, 2637, 128, 69, 4967, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1598,subjectmatter invention furthermore use cyclone separating partly molten particles,0,"[1, 2048, 1606, 145, 1, 2799, 2001, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1599,taking cue playbook east dillon lions created special team heavyhitting style players bootcut jeans tummy tops course cowboy boots,0,"[1361, 1, 1, 1011, 1, 1, 1857, 892, 631, 1, 3647, 1274, 1, 1, 1, 1, 1319, 1, 4707, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1600,tekla defense business employs 20 persons located espoo finland,0,"[600, 2113, 19, 457, 111, 680, 584, 615, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1601,tekla software solutions make customers core processes effective building construction energy distribution infrastructure management water supply,0,"[600, 101, 55, 276, 66, 782, 906, 1445, 79, 58, 174, 256, 452, 82, 442, 162, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1602,tekla implement renewal software versions introduced spring 2011,1,"[600, 1592, 1, 101, 1921, 1808, 752, 106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1603,tekla organize information meeting analysts media wtc helsinki marski meeting room aleksanterinkatu 17 day 1230 130 pm light lunch served,0,"[600, 1, 144, 313, 882, 103, 1, 33, 1, 313, 2826, 1, 320, 390, 1, 1484, 517, 1189, 1, 2798, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1604,aim convert plants flexible manufacturers new technologically demanding products,1,"[481, 1, 357, 1002, 987, 18, 3600, 1854, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1605,aim develop opensource application solutions,0,"[481, 778, 1, 438, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1606,annual general meeting approved dividend eur 010 per share total eur 78 million,0,"[120, 268, 313, 945, 344, 2, 1, 45, 25, 40, 2, 1663, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1607,annual general meeting approved yearly remuneration members board directors shall remain eur 40000 chairman board eur 30000 deputy chairman board eur 20000 members board,0,"[120, 268, 313, 945, 2687, 1972, 426, 75, 247, 1156, 488, 2, 2651, 347, 75, 2, 4955, 1853, 347, 75, 2, 2198, 426, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1608,annual thesis contest aimed enhance thesis quality strengthen thesis culture polytechnics,1,"[120, 2740, 1, 1330, 2098, 2740, 515, 751, 2740, 2557, 3914, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
